coin,start,end,duration,age,region,industry,team,raised,hardcap,success,price,telegram,N_google_news,N_twitter,ret_ico_to_day_one,vol_day1,sharpe_1,sharpe_3,sharpe_yr,sharpe_yr2,beta_btc,beta_top10,alpha_btc,alpha_top10
phantasma,27 May 2018,28 May 2018,1,15,12,other,8,9650000,9747475,0.99,0.23,20415,1,5781,1.476,799685,-2.21,-3.828,-7.657,-7.29,-0.024,-5.076,-0.046,-0.167
aware,04 Jan 2018,30 Jan 2018,26,133,12,fintech,N/A,N/A,N/A,N/A,0.063,595,1,N/A,0.495,1391910,-0.3,-0.186,-2.953,-2.263,-0.011,-5,-0.004,-0.03
cfun,18 Dec 2017,19 Dec 2017,1,175,7,saas,6,15000000,15000000,1,0.03,4579,1,5553,2.506,14156000,-0.17,-0.176,-2.793,-2.308,0.067,-5.615,-0.005,-0.02
exchange-union,05 Aug 2017,29 Aug 2017,24,287,12,other,4,N/A,N/A,N/A,1,N/A,1,N/A,1.29,304953,0.189,0.189,3.007,3.347,-0.114,2.615,0.01,0.039
bankera,27 Nov 2017,27 Feb 2018,92,105,5,fintech,7,150949194,215641706,0.7,0.02,20688,10,25572,-0.481,2604320,-3.378,-5.85,-11.701,-10.781,-1.595,-12.769,-0.079,-0.046
stockchain,16 Mar 2018,19 Mar 2018,3,85,7,other,8,2693450,N/A,N/A,N/A,86475,1,56093,0,271642,0.312,-0.034,-0.541,-0.083,-0.219,-10.846,-0.005,-0.034
key,23 Sep 2017,23 Oct 2017,30,232,12,fintech,N/A,21780000,N/A,N/A,0.01,N/A,2,N/A,0.063,496995,-0.176,-1.393,-2.787,-1.508,-0.122,-9.846,-0.011,-0.059
cryptaur,27 Nov 2017,12 Mar 2018,105,92,7,saas,7,12000000,N/A,N/A,0.01,1856,1,1742,-0.606,165405,1.097,1.901,3.801,4.525,-2.33,-26.846,-0.008,-0.061
patron,27 Mar 2018,9 May 2018,43,34,8,saas,7,40000000,40000000,1,0.5,14333,0,21662,-0.864,933787,0.033,0.26,0.519,0.724,-1.929,-15.538,-0.013,-0.104
salpay,28 Nov 2017,01 Jan 2018,34,162,7,other,5,N/A,N/A,N/A,N/A,N/A,1,N/A,0,176215,-4.049,-7.013,-14.027,-13.271,-1.575,-14.538,-0.146,-0.149
spindle,9 May 2018,15 May 2018,6,28,4,blockchain,13,N/A,N/A,N/A,0.23,29749,0,24267,-0.905,2379600,-1.159,-2.008,-4.015,-3.403,-0.517,-9,-0.031,-0.186
shivom,03 May 2018,10 May 2018,7,33,12,other,N/A,35000000,35000000,1,N/A,52780,1,N/A,0,318348,-5.365,-9.293,-18.585,-17.751,-0.323,-1.462,-0.106,-0.072
blockmesh,28 Feb 2018,31 Mar 2018,31,73,12,blockchain,10,3486451,9961289,0.35,0.05,5054,0,13542,-0.289,87339,-0.321,-2.548,-5.096,-4.469,-1.693,-47.615,-0.038,-0.126
pikciochain,17 Mar 2018,31 Mar 2018,14,73,6,blockchain,10,12269958,29926727,0.41,0.34,7452,1,6415,-0.103,68851,-0.523,-0.906,-1.812,-1.535,-4.308,-39.769,-0.202,-0.208
paymon,30 Mar 2018,20 Apr 2018,21,53,2,saas,14,1092514,3034761,0.36,N/A,9034,4,9321,0,172644,1.021,1.769,3.538,3.867,0.275,-9.923,0.053,-0.078
etherecash,15 Nov 2017,12 Dec 2017,27,182,12,fintech,3,40000000,100000000,0.4,1,N/A,10,1194,-0.216,248868,-0.141,-0.128,-2.028,-1.242,-0.593,-39.769,-0.008,-0.383
sphre-air,1 Jun 2017,30 Jun 2017,29,347,4,saas,4,5272732,N/A,N/A,0.19,N/A,1,N/A,-0.222,10531,0.17,0.129,2.048,2.69,-0.115,-3.077,0.003,-0.033
xyo-network,20 Mar 2018,21 May 2018,62,22,1,other,13,11951000,47804000,0.25,0.01,16249,0,7385,-0.398,245464,-0.081,-0.645,-1.29,-0.823,-0.873,-6.154,-0.022,-0.032
pundi-x,21 Jan 2018,21 Jan 2018,0,142,12,saas,4,35000000,35000000,1,2.1,23623,1,5880,-1,970635,-0.194,0.286,4.543,4.983,-0.457,48.385,0.039,0.555
amon,4 Mar 2018,4 Apr 2018,31,69,5,other,8,1332600,26652000,0.05,0.05,6908,2,2472,0.264,152217,-0.426,-3.383,-6.766,-6.163,-1.116,-0.769,-0.047,-0.048
blockcdn,25 Nov 2016,25 Dec 2016,30,534,12,other,1,N/A,N/A,N/A,N/A,N/A,1,N/A,0,31955,0.479,0.109,1.736,2.26,0.088,-5.923,0.004,-0.087
shopin,30 Mar 2018,15 Apr 2018,16,58,1,other,11,42546499,50054705,0.85,0.1,N/A,0,1665,-0.68,70971,-1.851,-3.206,-6.411,-5.843,-0.003,-15.615,-0.051,-0.151
indicoin,30 Sep 2017,1 Nov 2017,32,223,12,blockchain,10,23000,N/A,N/A,0.02,N/A,1,22607,0.711,60496,0.159,0.045,0.714,1.03,-0.981,-31.462,0.026,-0.152
contractnet,10 Mar 2018,20 Mar 2018,10,84,3,other,5,2661505,N/A,N/A,N/A,N/A,0,1230,0,294035,-1.287,-2.228,-4.457,-3.986,-1.07,-30.923,-0.049,-0.327
hero,14 Sep 2017,14 Oct 2017,30,241,5,entertainment,13,36416517,173411986,0.21,0.04,1956,0,4514,7.513,88370,-0.08,-0.638,-1.277,-0.879,-0.683,-0.846,-0.022,-0.042
budbo,29 Jan 2018,5 Mar 2018,35,99,7,blockchain,17,30000000,52631579,0.57,0.35,3293,3,5295,-0.666,67317,0.101,0.801,1.601,1.763,0.224,-8.154,0.017,-0.076
zengold,26 May 2017,9 Jun 2017,14,368,3,saas,2,1908960,3030095,0.63,0.03,N/A,1,N/A,10.473,13093,0.181,0.166,2.637,2.752,0.929,-1.308,0.155,-0.017
utrum,20 May 2018,20 Jun 2018,31,-8,12,other,8,N/A,5000000,N/A,0.12,7471,1,1334,-0.249,21504,0.14,1.112,2.224,3.554,-0.719,-33.692,-0.006,-0.167
minex,15 May 2017,13 Jun 2017,29,364,2,blockchain,11,78985,N/A,N/A,6.18,N/A,1,10928,-0.89,8495,0.007,0.062,0.987,1.164,0,-2.077,0.021,-0.044
smoke,20 Apr 2018,25 May 2018,35,18,10,telecommunications,3,25000,2500000,0.01,0.1,N/A,1,12109,-0.949,1761,0.025,0.119,1.885,1.955,0.934,-33,0.127,-0.071
sisa,20 Nov 2017,20 Dec 2017,30,174,12,fintech,6,N/A,N/A,N/A,0.23,714,1,2968,-0.488,32828,-0.021,0.092,1.456,1.656,-0.043,-2.154,0.027,-0.025
stex,24 Nov 2017,31 Dec 2017,37,163,5,other,3,N/A,N/A,N/A,N/A,N/A,0,N/A,0,3009,0.224,0.127,2.016,2.016,-2646.879,5.154,85.986,-0.135
fapcoin,15 Sep 2017,31 Oct 2017,46,224,12,entertainment,N/A,N/A,N/A,N/A,0.3,N/A,1,N/A,-0.463,32723,0.097,0.082,1.295,1.422,0.263,13.385,0.034,0.165
plexcoin,20 Sep 2017,01 Oct 2017,11,254,12,fintech,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,0,27979,0.035,0.073,1.161,1.339,-0.581,-2.615,0.007,-0.043
solomonexchange,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
hackspacecapital,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
impakfinance,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
modum.io,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
detectortoken,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
silentnotary,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
intelligenttradingtech,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
kybernetwork,31 Aug 2017,15 Sep 2017,15,272,7,blockchain,10,46000000,46000000,1,0.41,11207,1,N/A,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
kickico,29 Aug 2017,16 Sep 2017,18,271,2,saas,16,21581925,21581925,1,0.08,6000,5,23,2.103,29279,-0.114,-0.126,-2.002,-2.029,0.196,-1.947,0.001,0
smartinvestmentfundtoken,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
trackr,16 Aug 2017,15 Sep 2017,30,272,4,blockchain,3,28879811,N/A,N/A,0.05,N/A,1,N/A,-0.057,12612,0.307,0.176,2.796,2.781,-0.059,0.51,0.039,0.087
facecoin,N/A,N/A,N/A,N/A,12,other,5,N/A,N/A,N/A,N/A,N/A,0,560,0,4779,0.207,0.119,1.893,1.885,-0.591,-33.902,0.275,0.481
icobox,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
social(scl),N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
enigmacatalyst,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
ahoolee,28 Aug 2017,11 Sep 2017,14,276,2,ecommerce,8,N/A,10000000,N/A,0.4,N/A,3,6665,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
stuffgogo,12 Aug 2017,8 Sep 2017,27,279,1,saas,3,23975,N/A,0,0.03,57,1,4072,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
prospector,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
onegram,27 May 2017,24 Sep 2017,120,263,12,blockchain,7,N/A,N/A,0.22,41.66,N/A,1,1299,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
filecoin,10 Aug 2017,10 Sep 2017,31,277,1,saas,13,257000000,257000000,1,0.75,N/A,10,22551,14.333,296217,0.236,0.134,2.133,2.091,-0.162,-1.662,0,0.002
alpencoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
hubii,N/A,N/A,N/A,N/A,12,other,2,7130256,50930400,0.14,0.33,1278,0,N/A,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
worldwideanonymousmessaging,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
indorse,8 Aug 2017,8 Sep 2017,31,279,7,saas,19,9247392,14915148,0.62,0.31,12563,1,804,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
finshicapital,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
moeda,28 Jul 2017,28 Aug 2017,31,290,10,fintech,8,N/A,N/A,N/A,1,2747,3,N/A,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
xplay,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,0,204,-0.176,-1.4,-2.8,-2.834,0.034,-0.573,-0.024,-0.025
corion,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,0,18358,0.091,0.05,0.792,0.907,-0.323,-5.279,-0.002,-0.019
paquarium,20 Jul 2017,24 Aug 2017,35,294,5,other,10,61980,N/A,N/A,0.1,N/A,1,N/A,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
monsterbyte,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
coindash,17 Jul 2017,17 Aug 2017,31,301,12,saas,9,7000000,N/A,N/A,0.5,2,6,549,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
district0xnetwork,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
11.97,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
rootproject,10 Apr 2018,13 Apr 2018,3,62,1,blockchain,10,N/A,13000000,N/A,N/A,4757,0,1259,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
trueflip,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A,0,133868,-0.088,0.02,0.323,0.432,-0.114,-0.256,0.009,-0.017
geofounders,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
primalbase,27 Jun 2017,28 Jun 2017,1,351,5,fintech,3,7600000,7600000,1,N/A,N/A,1,884,0,452,0.16,0.054,0.853,0.951,0.104,0.304,0.003,0.004
eros,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
gilgam,20 Jun 2017,20 Jul 2017,30,329,5,entertainment,8,686374,68637400,0.01,0.45,588,1,2686,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
gilgam.es,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
sumerchain,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
bitquence,28 Jun 2017,16 Jul 2017,18,333,1,blockchain,10,1680433,1680433,1,0.03,1668,1,347,102.333,8566770,-0.198,-1.574,-3.148,-2.943,-0.431,-3.533,-0.024,-0.023
pressone,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,0,169164,0.027,-0.143,-2.264,-2.135,1.353,11.206,0.002,0.015
orocrypt,14 Jun 2017,14 Jul 2017,30,335,10,other,4,N/A,N/A,N/A,N/A,N/A,1,5512,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
fuck,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,2,0,N/A,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
tezos,1 Jul 2017,13 Jul 2017,12,336,1,fintech,16,232000000,N/A,N/A,0.47,369,8,10007,2.936,459394,0.04,0.143,2.273,2.489,0.182,0.991,0.008,-0.006
insurex,11 Jul 2017,13 Jul 2017,2,336,4,other,3,7104000,N/A,N/A,0.16,N/A,1,N/A,3.614,403962,0.006,0.05,0.1,0.269,0.254,1.539,-0.011,-0.012
nimiq,28 Jun 2017,8 Jul 2017,10,341,5,blockchain,13,10000000,10000000,1,1.4,N/A,1,900,-0.393,1222,0.117,0.094,1.489,1.53,-0.292,0.322,0.01,-0.028
leviarcoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,963,0,N/A,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
onplace,10 Feb 2018,15 Mar 2018,33,91,1,blockchain,10,N/A,N/A,N/A,N/A,N/A,1,147,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
santiment,4 Jul 2017,5 Jul 2017,1,344,6,fintech,12,12215250,12215250,1,0.27,N/A,1,9015,0.173,4528390,-0.004,0.08,1.273,1.382,-0.115,-4.145,0.011,-0.02
openanx,22 Jun 2017,21 Jul 2017,29,328,3,fintech,28,18756937,22598719,0.83,0.45,N/A,1,12347,0.55,2865510,-0.153,-1.217,-2.434,-2.17,0.283,1.774,-0.017,-0.018
rialto,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,0,51162,0.265,0.194,3.075,3.144,-0.157,0.842,0.012,-0.007
crypviser,20 May 2017,30 Jun 2017,41,349,2,saas,6,4025989,7455535,0.54,1,2242,6,10313,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
rialto.ai,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
encryptotel,24 Apr 2017,31 May 2017,37,379,2,saas,3,44292128,N/A,N/A,N/A,356,1,215,0,2253,0.076,0.072,1.143,1.197,0.18,3.417,0.081,0.088
dcorp,01 Jun 2017,29 Jun 2017,28,350,12,other,4,N/A,N/A,N/A,N/A,N/A,3,N/A,0,199375,-0.09,0.134,2.122,2.199,0.213,-0.077,0.01,0.033
air,N/A,N/A,N/A,N/A,12,other,N/A,7072410,9429880,0.75,0.0471,4270,0,N/A,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
21million,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
silvercoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
idice,12 Jun 2017,26 Jun 2017,14,353,12,other,N/A,2500000,N/A,N/A,N/A,N/A,4,N/A,0,3644,0.114,0.076,1.211,1.252,-0.487,12.388,0.09,0.033
octanox,N/A,N/A,N/A,N/A,12,entertainment,3,N/A,N/A,N/A,N/A,844,0,N/A,0,33929,0.202,0.121,1.929,1.985,-0.432,-2.695,0.026,-0.002
nvo,23 May 2017,27 Jun 2017,35,352,12,saas,4,7790556,N/A,N/A,0.52,N/A,1,2700,-0.157,1831,0.142,0.085,1.356,1.433,-0.415,-6.562,0.026,-0.005
masknetwork,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
footballcoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
internetofcoins,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
bidlend,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
superdao,N/A,N/A,N/A,N/A,12,other,4,N/A,N/A,N/A,N/A,N/A,0,N/A,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
aira,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
embermine,5 May 2017,2 Jun 2017,28,377,1,saas,4,80000,N/A,N/A,0.04,1052,1,347,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
adel,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
basicattentiontoken,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
exscudo,25 Apr 2017,31 May 2017,36,379,5,saas,9,5389491,5389491,1,0.44,N/A,2,9209,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
mysteriumnetwork,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
e4row,2 May 2017,23 May 2017,21,387,12,saas,1,40000032,N/A,N/A,N/A,N/A,1,N/A,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
vivacoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
bitcoingrowthfund,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
legendsroom,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
nexxus,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,0,15769,0.17,0.184,2.919,2.947,0.127,-26.652,0.157,0.311
quantumresistantledger,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
creativechain,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
apptrade,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
backtoearth,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
iex.ec,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
blockchaincapital,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
cosmosnetwork,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
cosmos,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
equibit,01 Feb 2017,01 Apr 2017,59,439,1,other,1,N/A,N/A,N/A,N/A,N/A,1,N/A,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
chainofpoints,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
cashscripter,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
lykke,N/A,N/A,N/A,N/A,6,other,9,N/A,N/A,N/A,N/A,N/A,0,N/A,0,74389,-0.103,0.038,0.605,0.896,-0.001,-3.976,0.002,-0.005
augmentors,30 Jan 2017,28 Feb 2017,29,471,11,saas,7,10695258,10695258,1,0.08,N/A,2,4860,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
lykke(2ndround),N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
contingency,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
dfinity,N/A,N/A,N/A,N/A,12,other,30,N/A,N/A,N/A,N/A,59600,0,47,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
betking,7 Aug 2017,4 Sep 2017,28,283,4,other,N/A,6500000,N/A,N/A,0.09,123,3,2960,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
ether.camp,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
virtualaccelerator,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
mysterium(1stround),N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
vdice,15 Nov 2016,15 Dec 2016,30,546,12,other,N/A,3000000,N/A,N/A,0.08,N/A,3,5631,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
beyondthevoid,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
massnetwork,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
arcadecity,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
etcwin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
kibolotto,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
lykke(1stround),N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
antshares,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,0,98810800,-0.187,-1.48,-2.961,-2.646,-0.126,-0.998,-0.018,-0.018
metaverse,N/A,N/A,N/A,N/A,12,other,1,N/A,N/A,N/A,N/A,N/A,0,N/A,0,1239070,-0.017,-0.094,-1.489,-1.307,-0.108,2.412,0.012,-0.006
elastic,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,0,64558,-0.344,0.019,0.302,0.4,-0.11,1.648,0.002,-0.018
heat,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
icoo,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
xaurum,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,36,0,N/A,0,3753,0.28,0.157,2.499,2.598,-0.254,-1.265,0.007,-0.007
stratis,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,0,48504,0.199,0.159,2.53,2.639,-0.005,-2.095,0.013,-0.025
breakoutcoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
waves,N/A,N/A,N/A,N/A,12,saas,1,N/A,N/A,N/A,N/A,N/A,0,128098,0,83734,-0.286,-0.152,-2.405,-2.301,-0.009,-3.644,0.005,-0.025
rise,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,0,42224,0.183,0.028,0.451,0.63,0.119,19.375,0.015,0.021
plutus,30 Jun 2016,8 Jul 2016,8,706,5,saas,12,1000000,N/A,N/A,N/A,N/A,1,2920,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
mycelium(2ndround),N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,-1,0,-100,-100,-100,-100,-100,-100,-100,-100
