coin,start,end,duration,age,region,industry,team,raised,hardcap,success,price,telegram,N_google_news,N_twitter,N_daily_views,N_daily_time,hype,risk,bazaar-rate,ret_ico_to_day_one,vol_day1,sharpe_1,sharpe_3,sharpe_yr,sharpe_yr2,beta_btc,beta_top10,alpha_btc,alpha_top10
fortknoxster,19 Feb 2018,18 Mar 2018,27.0,251.0,7,other,6,15000000.0,15000000.0,1.0,0.1916,19043,0,2392,2.8,257.0,Medium,Low,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bazista,8 Jan 2018,2 Mar 2018,53.0,267.0,2,ecommerce,6,1400000.0,9333333.0,0.15,0.078,N/A,0,1958,1.0,32.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
multigames,08 Jan 2018,28 Feb 2018,51.0,269.0,12,other,6,6938212.0,115636867.0,0.06,11.177,N/A,0,N/A,N/A,N/A,Low,High,0.44,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
ontology,08 Jan 2018,08 Jan 2018,0.0,320.0,7,blockchain,45,N/A,N/A,N/A,0.2,28397,0,65614,1.9,135.0,VeryHigh,N/A,N/A,13.2,150428000,0.042,0.221,3.501,3.47,0.334,3.446,0.001,0.001
e-chat,8 Jan 2018,1 Mar 2018,52.0,268.0,3,other,9,N/A,236000000.0,N/A,0.8,3287,0,4196,1.4,97.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
krios,8 Jan 2018,15 May 2018,127.0,193.0,10,other,16,20000000.0,N/A,N/A,0.1,3549,0,1663,1.0,75.0,Medium,N/A,0.76,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
suscoin,07 Jan 2018,07 Apr 2018,90.0,231.0,12,fintech,N/A,N/A,250000000.0,N/A,1.0,N/A,0,N/A,N/A,N/A,VeryLow,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
axpire,8 Jan 2018,12 Jan 2018,4.0,316.0,1,fintech,4,20000000.0,20000000.0,1.0,0.1,7794,0,6157,2.0,72.0,High,N/A,0.86,0.32362,292608,-0.233,-0.15,-2.381,-2.408,0.044,0.727,-0.006,-0.006
outing,8 Jan 2018,18 Feb 2018,41.0,279.0,5,other,9,1600000.0,20000000.0,0.08,0.1,N/A,0,613,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
coinfer,11 Jan 2018,10 Feb 2018,30.0,287.0,2,other,N/A,N/A,10000000.0,N/A,1.0,N/A,0,148,N/A,N/A,N/A,N/A,0.42,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
liblob,8 Jan 2018,4 Feb 2018,27.0,293.0,1,ecommerce,6,N/A,20000000.0,N/A,0.2,N/A,0,N/A,N/A,N/A,VeryLow,N/A,0.72,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
edgecoin,6 Jan 2018,6 Apr 2018,90.0,232.0,5,social services,6,397916.0,3060892.0,0.13,0.077,N/A,0,974,N/A,N/A,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
dcx,5 Jan 2018,30 Jan 2018,25.0,298.0,5,fintech,2,N/A,319125000.0,N/A,7.0,10,0,N/A,N/A,N/A,Low,Medium,0.44,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
futereum,05 Jan 2018,05 Jan 2019,365.0,-42.0,12,fintech,N/A,N/A,4360838100.0,N/A,647.97,N/A,0,N/A,N/A,N/A,Low,VeryHigh,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
genrewards,04 Jan 2018,24 Jan 2018,20.0,304.0,12,fintech,N/A,N/A,N/A,N/A,0.5,N/A,0,N/A,N/A,N/A,VeryLow,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
cryptf,4 Jan 2018,29 May 2018,145.0,179.0,9,fintech,4,276420.0,502582.0,0.55,0.558,430,0,166,N/A,N/A,Low,VeryHigh,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
fintechbit,03 Jan 2018,31 Dec 2018,362.0,-37.0,12,fintech,N/A,N/A,5600000.0,N/A,0.1,N/A,0,N/A,N/A,N/A,Low,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
ravencoin,03 Jan 2018,03 Jan 2018,0.0,325.0,12,other,N/A,N/A,N/A,N/A,N/A,10190,0,N/A,N/A,N/A,VeryHigh,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
zerosum,02 Jan 2018,30 Jan 2018,28.0,298.0,12,fintech,N/A,20401.0,N/A,N/A,0.01,N/A,0,3543,N/A,N/A,Low,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
alchemybyte,02 Jan 2018,16 Feb 2018,45.0,281.0,7,other,7,N/A,N/A,N/A,N/A,N/A,0,0,N/A,N/A,VeryLow,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bulleon,01 Jan 2018,31 Dec 2018,364.0,-37.0,5,other,12,N/A,318003.0,N/A,0.3,14291,0,17619,1.9,103.0,VeryHigh,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
filipcoin,01 Jan 2018,31 Mar 2018,89.0,238.0,7,other,N/A,N/A,24003000.0,N/A,1.143,316,0,919,N/A,N/A,Low,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
chatello,01 Jan 2018,14 Feb 2018,44.0,283.0,12,other,N/A,N/A,10000000.0,N/A,2.0,213,0,10328,N/A,N/A,Low,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
apex,01 Jan 2018,28 Jan 2018,27.0,300.0,12,other,1,25000000.0,25000000.0,1.0,0.16,4719,0,N/A,N/A,N/A,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
elastos,2 Jan 2018,23 Jan 2018,21.0,305.0,3,blockchain,51,94073000.0,94073000.0,1.0,18.09,16669,5,28939,2.6,151.0,High,N/A,N/A,1.25926,33745700,0.185,-0.021,-0.326,-0.36,0.005,0.145,-0.005,-0.005
metatip,5 Dec 2017,1 Aug 2018,239.0,115.0,1,fintech,5,N/A,N/A,N/A,0.006,N/A,0,780,3.0,125.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
canabio,01 Jan 2018,15 Dec 2018,348.0,-21.0,4,ecommerce,7,N/A,40000000.0,N/A,0.4,N/A,0,123,N/A,N/A,VeryLow,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
milliods,01 Jan 2018,25 Jan 2019,389.0,-62.0,12,ecommerce,N/A,N/A,37500000.0,N/A,1.5,N/A,0,N/A,N/A,N/A,VeryLow,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bottos,01 Jan 2018,31 Jan 2018,30.0,297.0,12,other,N/A,N/A,N/A,N/A,0.1,N/A,1,7841,5.0,149.0,Medium,Medium,N/A,2.29643,18592600,-0.094,-0.121,-1.921,-1.955,0.186,2.001,-0.005,-0.005
shipchain,01 Jan 2018,06 Jan 2018,5.0,322.0,1,blockchain,11,30000000.0,30000000.0,1.0,0.34,19719,0,8915,1.6,151.0,High,N/A,0.84,-0.1595,49895,-0.403,-0.069,-1.101,-1.133,0.145,0.802,-0.007,-0.007
tudorpay,26 Nov 2017,15 Feb 2018,81.0,282.0,7,other,8,N/A,N/A,N/A,0.0116,19,0,N/A,N/A,N/A,N/A,N/A,0.36,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
potentiam,31 Dec 2017,30 Mar 2018,89.0,239.0,12,other,8,N/A,5907300.0,N/A,0.185,25457,0,N/A,2.8,192.0,VeryHigh,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
darenta,31 Dec 2017,31 Mar 2018,90.0,238.0,2,transportation,14,15000.0,N/A,0.0,1.0,N/A,0,273,1.0,37.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
reversalcoin,31 Dec 2017,30 Jan 2018,30.0,298.0,12,fintech,N/A,N/A,N/A,N/A,N/A,476,0,129,N/A,N/A,VeryLow,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
armpack,31 Jan 2018,30 Apr 2018,89.0,208.0,2,other,8,6200000.0,20000000.0,0.31,0.034,N/A,0,2117,1.8,61.0,Low,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
beefcoin,1 Jan 2018,31 Mar 2018,89.0,238.0,2,ecommerce,5,N/A,2000000.0,N/A,1.0,93,0,206,N/A,N/A,Low,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
decoin,18 Dec 2017,31 Jan 2018,44.0,297.0,2,other,6,N/A,15784300.0,N/A,0.03,N/A,0,59,N/A,N/A,Low,High,0.56,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
leap,01 Dec 2017,30 Dec 2017,29.0,329.0,12,other,7,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
mcpay,31 Dec 2017,31 Mar 2018,90.0,238.0,12,fintech,N/A,120000.0,6000000.0,0.02,74.129,27,0,15,N/A,N/A,VeryLow,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
zillerium,31 Dec 2017,31 Jan 2018,31.0,297.0,12,fintech,N/A,N/A,N/A,N/A,7.413,N/A,0,342,N/A,N/A,VeryLow,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
metta,1 Jan 2018,1 Feb 2018,31.0,296.0,12,other,6,N/A,10157972.0,N/A,0.082,N/A,0,663,N/A,N/A,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
budbo,29 Jan 2018,5 Mar 2018,35.0,264.0,7,other,17,30000000.0,52631579.0,0.57,0.35,2748,0,4209,1.0,92.0,Medium,N/A,0.8,-0.66625,67317,0.101,0.051,0.817,0.803,0.702,6.199,0.006,0.005
craftmade,30 Dec 2017,29 Jan 2018,30.0,299.0,12,ecommerce,N/A,N/A,N/A,N/A,N/A,N/A,0,111,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
excash,29 Dec 2017,13 Jan 2018,15.0,315.0,12,fintech,N/A,N/A,3000000.0,N/A,0.5,N/A,0,38,N/A,N/A,VeryLow,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
puffscoin,29 Dec 2017,09 Feb 2018,42.0,288.0,12,fintech,N/A,N/A,1645000.0,N/A,0.658,N/A,0,N/A,N/A,N/A,VeryLow,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bitloanex,28 Dec 2017,28 Jan 2018,31.0,300.0,12,other,N/A,N/A,22168400.0,N/A,0.717,112,0,25,N/A,N/A,VeryLow,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
freelancercoin,28 Dec 2017,05 Apr 2018,98.0,233.0,12,other,9,N/A,12800000.0,N/A,0.2,122,0,2107,1.0,105.0,Low,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
mimicoin,29 Dec 2017,12 Feb 2018,45.0,285.0,5,other,6,N/A,71700000.0,N/A,1.6346,N/A,0,1,N/A,N/A,Low,N/A,0.68,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bitmart,27 Dec 2017,15 Jan 2018,19.0,313.0,7,fintech,4,12086700.0,12086700.0,1.0,0.13,21965,0,33242,2.6,225.0,High,N/A,0.74,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
digit,28 Dec 2017,14 Jan 2018,17.0,314.0,12,other,N/A,N/A,N/A,N/A,N/A,6163,0,87,2.0,246.0,Medium,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
cryptosis,27 Dec 2017,26 Jan 2018,30.0,302.0,12,fintech,N/A,N/A,28860000.0,N/A,0.74,N/A,0,54,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
zilliqa,27 Dec 2017,04 Jan 2018,8.0,324.0,12,blockchain,1,22000000.0,22000000.0,1.0,0.0038,10982,0,N/A,N/A,N/A,Positive,VeryHigh,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
nilecoin,27 Dec 2017,27 Jan 2018,31.0,301.0,1,fintech,N/A,N/A,1300000.0,N/A,0.4567,N/A,0,224,N/A,N/A,Low,N/A,0.42,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
givacoin,26 Dec 2017,24 Feb 2018,60.0,273.0,1,other,6,N/A,61538400.0,N/A,0.0,N/A,0,N/A,N/A,N/A,VeryLow,N/A,0.42,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
carvertical,26 Dec 2017,4 Apr 2018,99.0,234.0,5,blockchain,14,19911150.0,19911150.0,1.0,0.0016,11120,2,8,1.4,139.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
allchain,25 Dec 2017,23 Jan 2018,29.0,305.0,12,other,N/A,1965316.0,N/A,N/A,N/A,N/A,0,1199,N/A,N/A,Low,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
ecomcash,24 Dec 2017,17 Jan 2018,24.0,311.0,12,fintech,N/A,N/A,6150000.0,N/A,1.5,2292,0,N/A,N/A,N/A,Low,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
monyx,24 Dec 2017,13 Jan 2018,20.0,315.0,12,fintech,N/A,N/A,8000000.0,N/A,1.0,4602,0,N/A,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
credisco,24 Dec 2017,07 Jan 2018,14.0,321.0,12,fintech,N/A,N/A,N/A,N/A,3.381,N/A,0,N/A,N/A,N/A,VeryLow,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
blockarray,23 Dec 2017,14 Jan 2018,22.0,314.0,1,transportation,4,14441930.0,14441930.0,1.0,0.18,N/A,0,2474,2.0,110.0,Low,N/A,0.56,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
iungo,7 Dec 2017,31 Jan 2018,55.0,297.0,5,other,9,23000000.0,46000000.0,0.5,1.15,8055,0,3731,2.2,151.0,High,N/A,N/A,-0.58726,885373,-0.158,-0.192,-3.049,-3.087,-0.032,-0.256,-0.011,-0.011
volteum,22 Dec 2017,22 Jan 2018,31.0,306.0,12,gaming,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,VeryLow,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bcdiploma,18 Jan 2018,16 Feb 2018,29.0,281.0,5,other,6,1889244.0,1889244.0,1.0,0.116,1134,0,142,1.0,106.0,Medium,High,0.74,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bitwinner,20 Dec 2017,30 Dec 2017,10.0,329.0,12,fintech,N/A,N/A,6000000.0,N/A,2.0,N/A,0,928,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
singularitynet,19 Dec 2017,19 Dec 2017,0.0,340.0,6,other,9,32847814.0,32847814.0,1.0,0.1,12814,1,19659,2.0,157.0,N/A,N/A,0.86,5.87485,9733,0.168,1.331,2.662,2.66,8.53,74.888,0.173,0.155
bankcoin,5 Nov 2016,19 Dec 2016,44.0,705.0,10,other,4,1000000.0,6250000.0,0.16,0.25,1508,0,1216,N/A,N/A,Medium,N/A,0.28,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bitmag,1 Dec 2017,30 Dec 2017,29.0,329.0,5,fintech,2,N/A,115769000.0,N/A,1.22,464,0,N/A,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
cryptoalias,20 Dec 2017,20 Feb 2018,62.0,277.0,5,blockchain,4,55697.0,N/A,0.0,0.928,N/A,0,378,N/A,N/A,Low,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
noku,19 Dec 2017,18 Jan 2018,30.0,310.0,12,fintech,N/A,N/A,15000000.0,N/A,N/A,7503,1,4958,2.0,106.0,Low,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
qlink,19 Dec 2017,19 Jan 2018,31.0,309.0,12,other,14,19270800.0,19270800.0,1.0,0.1,15613,0,510,N/A,N/A,Low,Low,0.84,1.90141,9911000,0.182,0.031,0.485,0.461,0.16,2.271,-0.002,-0.002
crymix,19 Dec 2017,09 Apr 2018,111.0,229.0,12,fintech,N/A,N/A,472800000.0,N/A,1.576,N/A,0,N/A,N/A,N/A,Low,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
yobank,18 Dec 2017,31 Jan 2018,44.0,297.0,12,fintech,N/A,N/A,260000000.0,N/A,0.26,N/A,0,N/A,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
coinlion,18 Dec 2017,25 Feb 2018,69.0,272.0,1,other,16,7000000.0,17948718.0,0.39,0.33,514,0,8351,2.8,128.0,N/A,N/A,0.88,-0.88097,3654,-0.363,-0.629,-1.259,-1.28,-0.827,-5.904,-0.028,-0.023
ranger,17 Dec 2017,17 Jan 2018,31.0,311.0,12,fintech,N/A,N/A,7245000.0,N/A,1.15,266,0,145,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
akrocoin,18 Dec 2017,9 Jan 2018,22.0,319.0,1,other,N/A,N/A,N/A,N/A,1.2,N/A,0,37,N/A,N/A,N/A,N/A,0.36,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
datatrading,01 Feb 2018,22 Feb 2018,21.0,275.0,2,other,8,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
worldbit,17 Dec 2017,19 Feb 2018,64.0,278.0,12,ecommerce,N/A,N/A,44940000.0,N/A,1.07,N/A,0,553,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
nebulas,8 Dec 2017,16 Dec 2017,8.0,343.0,1,blockchain,14,60000000.0,60000000.0,1.0,2.0,10445,0,23973,3.0,160.0,VeryHigh,VeryLow,0.94,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
augmate,1 Jan 2018,30 Jun 2018,180.0,147.0,1,fintech,9,N/A,64000000.0,N/A,0.015,1265,0,7044,1.0,104.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
medianetworktoken,14 Dec 2017,14 Feb 2018,62.0,283.0,12,telecommunications,N/A,7500.0,N/A,0.0,0.069,N/A,0,N/A,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bread,16 Dec 2017,24 Dec 2017,8.0,335.0,6,fintech,6,20021300.0,20021300.0,1.0,0.8055,31841,1,113,1.0,133.0,Low,Low,0.7,1.34637,56455400,0.228,-0.03,-0.48,-0.512,0.005,0.623,-0.002,-0.002
datavlt,14 Dec 2017,21 Dec 2017,7.0,338.0,7,other,8,N/A,31575600.0,N/A,0.092,21907,0,N/A,2.0,64.0,Medium,High,0.4,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
movementapp,14 Dec 2017,24 Dec 2017,10.0,335.0,12,entertainment,N/A,N/A,2253480.0,N/A,0.825,465,0,413,N/A,N/A,Low,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
kairos,14 Dec 2017,01 Sep 2018,261.0,84.0,1,saas,7,13050000.0,30348837.0,0.43,0.2,2572,0,4735,2.5,173.0,Medium,Low,0.46,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
envion,15 Dec 2017,14 Jan 2018,30.0,314.0,6,blockchain,8,10001227.0,142874671.0,0.07,1.0,16975,0,19037,1.9,120.0,High,High,0.82,-0.03575,168394,-0.223,-0.125,-1.981,-2.033,0.164,1.217,-0.002,-0.002
zerium,14 Dec 2017,14 Jan 2018,31.0,314.0,1,blockchain,13,N/A,4337710000.0,N/A,N/A,N/A,0,N/A,N/A,N/A,VeryLow,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
okoin,13 Dec 2017,13 Jan 2018,31.0,315.0,12,other,N/A,80000000.0,80000000.0,1.0,9.2,N/A,0,875,2.0,90.0,Low,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
etherflyer,24 Nov 2017,23 Dec 2017,29.0,336.0,8,fintech,N/A,N/A,N/A,N/A,0.358,11954,0,8879,N/A,N/A,Low,N/A,0.38,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
adbank,15 Dec 2017,14 Jan 2018,30.0,314.0,1,blockchain,5,15000000.0,15000000.0,1.0,0.045,695,0,5860,2.4,199.0,Low,Medium,0.64,-0.07476,1033600,-0.129,-0.151,-2.394,-2.433,0.092,1.385,-0.007,-0.007
rotharium,13 Dec 2017,14 Jan 2018,32.0,314.0,5,blockchain,9,5000000.0,N/A,N/A,6.6017,N/A,0,N/A,2.0,140.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
gifto,14 Dec 2017,14 Dec 2017,0.0,345.0,3,other,5,10000000.0,10000000.0,1.0,0.1,38116,1,16570,1.8,102.0,High,Medium,0.92,2.48851,44959800,0.325,0.124,1.967,1.946,0.201,2.279,-0.001,-0.001
crycash,12 Dec 2017,31 Jan 2018,50.0,297.0,5,gaming,6,N/A,N/A,N/A,1.0581,2508,1,1431,1.5,193.0,Medium,Medium,0.8,-0.55746,50581,0.069,0.034,0.54,0.527,0.033,0.832,0.001,0.001
fintab,10 Dec 2017,30 Jan 2018,51.0,298.0,12,fintech,13,50318.0,201272.0,0.25,0.4,72,1,1285,3.2,1351.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
drac,12 Dec 2017,17 Dec 2017,5.0,342.0,5,fintech,5,N/A,154.0,N/A,0.7675,106,0,3443,N/A,N/A,Low,N/A,0.72,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
tor-q-all,11 Dec 2017,20 Jan 2018,40.0,308.0,1,telecommunications,N/A,N/A,64428000.0,N/A,0.171,N/A,0,N/A,N/A,N/A,Low,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
caviar,11 Dec 2017,30 Jan 2018,50.0,298.0,1,real estate,3,3922763.0,24517269.0,0.16,0.1,2011,0,2444,1.0,108.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
popultrade,11 Dec 2017,15 Jan 2018,35.0,313.0,5,other,11,N/A,19200000.0,N/A,0.1,744,0,369,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
props,11 Dec 2017,21 Dec 2017,10.0,338.0,1,blockchain,6,25000000.0,25000000.0,1.0,0.13,5051,0,6500,1.7,103.0,Medium,Medium,0.66,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
amlt,11 Dec 2017,29 Jan 2018,49.0,299.0,4,other,15,19042042.0,19042042.0,1.0,0.39,3707,1,5376,2.9,114.0,Medium,VeryHigh,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
inspeer,11 Dec 2017,5 Feb 2018,56.0,292.0,12,fintech,6,7000000.0,30434783.0,0.23,1.0,1640,0,1325,N/A,N/A,Medium,Medium,0.8,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
loyalcoin,11 Dec 2017,10 Feb 2018,61.0,287.0,7,fintech,10,40226964.0,40226964.0,1.0,0.0115,N/A,0,7102,3.6,675.0,Medium,Medium,N/A,-0.44287,60119,-0.299,-0.006,-0.098,-0.138,0.091,1.27,-0.005,-0.005
dailycoin,11 Dec 2017,25 Jan 2018,45.0,303.0,5,other,8,N/A,N/A,N/A,0.1926,38,0,N/A,N/A,N/A,N/A,N/A,0.6,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
crowddrive,10 Dec 2017,10 Jan 2018,31.0,318.0,6,other,2,4496.0,N/A,0.0,2.92,28,0,296,N/A,N/A,Low,High,0.42,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
coinhealth,10 Dec 2017,22 Apr 2018,133.0,216.0,1,other,8,7000000.0,350000000.0,0.02,0.95,N/A,0,9278,N/A,N/A,Low,Medium,0.7,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
handelion,15 Dec 2017,31 Mar 2018,106.0,238.0,5,fintech,11,5481853.0,N/A,0.0,1.1892,N/A,0,N/A,N/A,N/A,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
