#,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d
757,PlusCoin,PLC,"$860,230",$0.000166,"5,172,323,624","$12,441",-5.23%,13.44%,-19.65%
758,LendConnect,LCT,"$854,437",$0.395379,"2,161,059",$820,-0.82%,452.41%,-55.33%
759,Kolion,KLN,"$797,568",$1.14,"700,524","$11,141",-0.39%,5.53%,-6.03%
760,Ace,ACE,"$785,457",$0.199273,"3,941,615","$200,719",3.67%,2.58%,3.86%
761,Netko,NETKO,"$781,636",$0.153170,"5,103,065","$2,015",8.55%,16.15%,58.28%
762,Unify,UNIFY,"$780,458",$0.043697,"17,860,831","$1,182",-0.30%,5.88%,-1.44%
763,Zennies,ZENI,"$769,405",$0.000769,"1,000,812,836","$3,439",-0.28%,7.29%,-0.45%
764,Commodity Ad ...,CDX,"$758,044",$0.023289,"32,550,000","$71,456",-14.88%,4.51%,-22.21%
765,Bytecent,BYC,"$733,695",$0.354058,"2,072,244","$1,677",0.41%,2.86%,0.74%
766,PlatinumBAR,XPTX,"$732,603",$1.02,"717,036",$798,-0.28%,2.43%,-21.35%
767,PopularCoin,POP,"$723,989",$0.000211,"3,434,190,896",$530,-0.42%,5.95%,-24.89%
768,Legends Room,LGD,"$721,348",$0.360674,"2,000,000","$6,930",-0.36%,5.19%,2.77%
769,NetCoin,NET,"$715,151",$0.000909,"787,126,712",$620,8.04%,14.56%,-5.32%
770,CryptoCarbon,CCRB,"$711,336",$0.199695,"3,562,111","$40,731",-7.35%,14.42%,-7.16%
771,Shekel,JEW,"$699,275",$0.007730,"90,456,883","$3,224",12.95%,4.33%,-4.68%
772,GanjaCoin,MRJA,"$692,545",$0.048992,"14,135,783","$6,827",-0.29%,3.80%,-22.38%
773,VIVO,VIVO,"$679,174",$0.418213,"1,623,990","$18,824",-7.24%,4.26%,-42.11%
774,Suretly,SUR,"$678,613",$3.06,"221,489","$9,184",0.11%,-13.04%,27.44%
775,PeepCoin,PCN,"$678,267",$0.000061,"11,189,704,537","$30,004",1.66%,15.48%,44.73%
776,Billionaire T...,XBL,"$670,973",$0.205299,"3,268,274","$6,539",-0.29%,-7.45%,52.66%
777,OP Coin,OPC,"$660,044",$0.004623,"142,772,093","$36,377",1.69%,9.21%,52.94%
778,BitTokens,BXT,"$658,591",$1.13,"582,345",$897,-0.29%,21.93%,-26.56%
779,Dinastycoin,DCY,"$650,621",$0.000422,"1,541,230,599","$1,398",-0.27%,-0.12%,-13.23%
780,FujiCoin,FJC,"$636,017",$0.000485,"1,310,942,755","$2,573",-0.20%,4.22%,-12.03%
781,Happycoin,HPC,"$634,940",$0.045058,"14,091,615","$11,753",-0.34%,9.96%,-51.55%
782,iEthereum,IETH,"$626,948",$0.034865,"17,982,000","$3,052",0.55%,26.02%,83.46%
783,Emphy,EPY,"$623,243",$0.081079,"7,686,898",$679,0.00%,8.23%,-1.36%
784,Bata,BTA,"$618,397",$0.123429,"5,010,146","$2,453",-1.10%,-5.45%,3.44%
785,ArbitrageCT,ARCT,"$609,221",$0.007102,"85,782,612","$2,863",-1.62%,0.30%,-10.62%
786,Startcoin,START,"$608,478",$0.013498,"45,079,785","$2,085",-0.76%,3.61%,1.76%
787,Guncoin,GUN,"$581,490",$0.002796,"208,003,978",$616,-2.71%,12.52%,-14.38%
788,Bitradio,BRO,"$574,417",$0.092003,"6,243,427",$576,-14.08%,-2.68%,-22.72%
789,Megacoin,MEC,"$573,917",$0.015513,"36,995,662",$629,-0.29%,-4.76%,-13.91%
790,Kubera Coin,KBR,"$558,663",$0.004882,"114,423,294","$26,476",-0.28%,18.49%,-4.81%
791,Greencoin,GRE,"$551,337",$0.000140,"3,944,376,641","$11,347",-33.52%,-38.55%,-78.20%
792,Accelerator N...,ACC,"$551,137",$1.69,"325,577",$744,-0.84%,11.49%,-47.77%
793,High Voltage,HVCO,"$548,655",$0.367197,"1,494,171","$4,527",-12.52%,20.56%,2.44%
794,RouletteToken,RLT,"$547,702",$0.053605,"10,217,394","$70,076",1.84%,15.60%,-21.10%
795,Equal,EQL,"$539,498",$0.001676,"321,955,992","$3,432",0.54%,2.80%,-13.29%
796,Bitdeal,BDL,"$485,691",$0.002766,"175,583,793","$7,999",1.06%,-9.31%,-29.49%
797,Bitgem,BTG,"$475,304",$7.85,"60,545","$2,049",-0.30%,-1.80%,60.23%
798,TittieCoin,TTC,"$467,978",$0.000371,"1,259,816,434","$1,885",1.74%,10.52%,-43.93%
799,Elcoin,EL,"$439,881",$0.039244,"11,208,967","$1,216",1.66%,0.27%,-6.52%
800,Elementrem,ELE,"$437,155",$0.016773,"26,062,419",$826,8.78%,-1.87%,-21.32%
801,MojoCoin,MOJO,"$433,033",$0.035528,"12,188,492","$3,640",0.15%,3.65%,-6.30%
802,Bitcoin Scrypt,BTCS,"$428,212",$0.025230,"16,972,350",$682,2.98%,-6.49%,12.63%
803,Cryptonite,XCN,"$396,186",$0.000978,"404,912,771","$1,585",-0.29%,-4.90%,1.92%
804,WhaleCoin,WHL,"$393,585",$0.047593,"8,269,747","$57,112",-1.29%,5.36%,-6.07%
805,Ethereum Cash,ECASH,"$389,854",$0.027649,"14,100,000","$1,037",0.28%,-4.33%,-31.62%
806,Copico,XCPO,"$383,836",$0.024376,"15,746,668","$2,382",-3.95%,1.37%,-7.87%
807,LeviarCoin,XLC,"$380,725",$0.033687,"11,301,967","$1,074",11.70%,22.71%,-17.53%
808,Minereum,MNE,"$378,335",$0.147169,"2,570,750",$740,0.06%,7.44%,2.03%
809,DigitalDevelo...,DDF,"$364,395",$0.071194,"5,118,307",$881,-0.79%,5.82%,10.75%
810,Galactrum,ORE,"$363,396",$0.400395,"907,593","$3,839",2.25%,3.81%,-3.71%
811,TEKcoin,TEK,"$356,572",$0.000252,"1,414,054,562",$993,-0.28%,-4.24%,13.22%
812,Bitair,BTCA,"$356,082",$0.000509,"700,000,000","$1,870",-5.61%,-5.86%,-24.10%
813,Litecoin Plus,LCP,"$344,754",$0.276062,"1,248,828","$1,723",-0.29%,9.72%,14.18%
814,Nexxus,NXX,"$344,651",$0.019009,"18,131,396","$16,651",-0.82%,?,115.03%
815,Centurion,CNT,"$340,119",$0.004604,"73,877,869","$13,753",-0.27%,-37.98%,-50.91%
816,Mao Zedong,MAO,"$339,533",$0.054304,"6,252,457",$615,-0.28%,4.08%,-5.19%
817,Rimbit,RBT,"$331,563",$0.001678,"197,581,050","$1,640",-0.29%,1.61%,-7.16%
818,Qbic,QBIC,"$325,628",$0.273210,"1,191,861","$4,099",-2.47%,5.02%,5.02%
819,Garlicoin,GRLC,"$318,640",$0.039760,"8,014,197","$5,036",-4.35%,6.93%,-4.59%
820,MACRON,MCRN,"$317,937",$0.000792,"401,421,401","$3,597",-3.49%,43.44%,-50.63%
821,ERC20,ERC20,"$313,192",$0.000199,"1,574,741,156","$5,256",-12.33%,-19.11%,-38.25%
822,GlassCoin,GLS,"$312,306",$0.109586,"2,849,875","$1,342",-0.29%,10.25%,22.73%
823,Swing,SWING,"$308,353",$0.097389,"3,166,195","$7,736",108.99%,115.50%,108.90%
824,Cryptojacks,CJ,"$302,729",$0.000745,"406,568,581","$1,375",-0.59%,4.09%,-7.29%
825,Onix,ONX,"$297,174",$0.010833,"27,432,814","$75,255",3.03%,9.41%,14.99%
826,Ethereum Gold,ETG,"$284,160",$0.023680,"12,000,000","$1,202",-1.33%,5.68%,-8.83%
827,Speedcash,SCS,"$272,666",$0.622706,"437,872","$2,789",0.62%,8.10%,-25.94%
828,Sugar Exchange,SGR,"$271,892",$0.077684,"3,500,000","$13,528",-2.22%,-12.70%,-37.97%
829,PostCoin,POST,"$265,166",$0.016710,"15,868,233","$1,115",0.86%,15.25%,-12.18%
830,Crystal Clear,CCT,"$261,483",$0.051040,"5,123,099",$550,-0.40%,7.21%,5.23%
831,Octanox,OTX,"$261,385",$0.030751,"8,500,001",$755,-0.29%,37.73%,18.45%
832,BriaCoin,BRIA,"$254,805",$0.349900,"728,222","$1,492",0.00%,16.63%,17.46%
833,Helleniccoin,HNC,"$250,168",$0.003774,"66,287,881",$737,-0.30%,-4.01%,6.61%
834,CarTaxi Token,CTX,"$239,462",$0.005997,"39,928,144","$9,026",-2.94%,0.03%,-34.56%
835,Shadow Token,SHDW,"$239,373",$0.034196,"7,000,000","$1,114",-0.37%,32.48%,24.85%
836,Steneum Coin,STN,"$239,243",$0.092111,"2,597,336","$4,329",-0.28%,0.19%,24.92%
837,Blakecoin,BLC,"$232,480",$0.015373,"15,122,697","$7,280",2.50%,43.35%,16.69%
838,Pakcoin,PAK,"$223,746",$0.004297,"52,072,950",$737,-0.67%,1.77%,-13.48%
839,TOKYO,TOKC,"$221,831",$0.001638,"135,446,094","$1,033",-6.94%,-4.72%,-25.13%
840,Aerium,AERM,"$218,614",$0.002273,"96,174,765","$3,735",27.74%,-7.04%,-10.05%
841,Dix Asset,DIX,"$208,553",$0.000002,"100,000,000,000",$705,-0.74%,-1.24%,1.14%
842,HiCoin,XHI,"$201,945",$0.001064,"189,729,990","$4,053",-1.49%,1.25%,-16.59%
843,Mineum,MNM,"$188,632",$0.019990,"9,436,367","$1,416",-12.10%,4.33%,-1.34%
844,GlobalToken,GLT,"$188,563",$0.006741,"27,971,200",$913,-0.29%,8.96%,40.71%
845,Darsek,KED,"$183,085",$0.009505,"19,262,139","$13,452",1.19%,43.82%,36.83%
846,ParkByte,PKB,"$182,515",$0.038311,"4,764,026","$43,964",-1.80%,-12.23%,-62.90%
847,DigiCube,CUBE,"$169,769",$0.000070,"2,429,126,009","$1,297",-50.14%,-47.13%,-50.20%
848,Impact,IMX,"$168,535",$0.001538,"109,612,071",$730,-0.28%,78.96%,52.78%
849,IrishCoin,IRL,"$160,298",$0.004543,"35,286,249",$648,-0.28%,10.87%,-7.16%
850,808Coin,808,"$155,280",$0.000039,"3,978,187,849","$4,116",-0.73%,1.07%,-0.07%
851,bitEUR,BITEUR,"$149,717",$1.39,"107,706",$704,-0.35%,0.64%,1.15%
852,Tokugawa,TOK,"$149,338",$0.151729,"984,244","$3,923",-0.11%,-15.90%,-34.19%
853,Digital Rupees,DRS,"$142,799",$0.000280,"510,802,961","$1,340",-0.29%,?,?
854,StrongHands,SHND,"$142,729",$2.7e-07,"537,505,773,562","$20,607",0.64%,3.92%,8.66%
855,C-Bit,XCT,"$141,832",$0.000900,"157,625,875","$2,397",7.55%,-3.57%,-13.71%
856,Theresa May Coin,MAY,"$141,187",$0.003774,"37,410,400",$570,-0.28%,6.03%,-3.83%
857,Ethereum Dark,ETHD,"$140,511",$0.093674,"1,500,000","$6,573",0.84%,-6.43%,-28.87%
858,Pascal Lite,PASL,"$139,694",$0.027816,"5,022,100",$592,15.69%,24.69%,5.47%
859,SecretCoin,SCRT,"$139,494",$0.032988,"4,228,672",$936,-0.29%,13.27%,-19.82%
860,Desire,DSR,"$139,338",$0.137599,"1,012,637","$16,481",-3.83%,-3.99%,29.07%
861,Coin2.1,C2,"$137,048",$0.001752,"78,245,975","$1,015",-3.90%,-11.36%,-2.38%
862,GPU Coin,GPU,"$131,996",$0.003261,"40,477,042","$6,416",-18.38%,46.27%,45.80%
863,Cabbage,CAB,"$129,889",$0.012370,"10,499,996","$2,289",-0.28%,-7.41%,-54.77%
864,ZetaMicron,ZMC,"$125,872",$0.000210,"600,344,291","$247,928",38.05%,58.62%,76.70%
865,Pioneer Coin,PCOIN,"$121,826",$0.046546,"2,617,323",$701,-0.28%,1.16%,4.57%
866,BoostCoin,BOST,"$120,167",$0.010136,"11,855,487","$1,080",-0.29%,-5.92%,-23.18%
867,LiteBitcoin,LBTC,"$115,212",$0.003981,"28,940,333","$1,153",-0.21%,2.03%,-10.46%
868,VapersCoin,VPRC,"$109,044",$0.000140,"780,124,964","$8,922",-5.31%,9.37%,-34.15%
869,HomeBlockCoin,HBC,"$104,094",$0.020819,"5,000,000","$1,735",0.15%,-2.50%,-21.62%
870,Trident Group,TRDT,"$103,324",$0.110445,"935,524",$834,-0.28%,18.99%,71.50%
871,Elacoin,ELC,"$102,226",$0.250692,"407,774","$2,194",9.54%,33.64%,30.00%
872,Eurocoin,EUC,"$94,189",$0.007586,"12,416,554",$525,0.34%,-16.82%,-13.06%
873,BumbaCoin,BUMBA,"$94,070",$0.004123,"22,817,102",$884,5.03%,-1.05%,-8.19%
874,EagleCoin,EAGLE,"$84,960",$0.040584,"2,093,421","$2,208",-0.46%,75.12%,56.66%
875,Comet,CMT,"$76,752",$0.087934,"872,830",$810,-0.28%,10.78%,-3.58%
876,YENTEN,YTN,"$75,457",$0.013842,"5,451,278",$631,-11.42%,-31.77%,-51.89%
877,Neuro,NRO,"$73,940",$0.001468,"50,379,479",$687,-0.29%,-17.00%,0.97%
878,Gold Pressed ...,GPL,"$62,750",$0.244612,"256,527",$524,4.37%,10.58%,12.12%
879,Cannation,CNNC,"$61,329",$0.024760,"2,476,893","$1,159",-12.37%,-3.95%,-1.71%
880,Marijuanacoin,MAR,"$59,980",$0.036762,"1,631,601",$799,2.53%,-5.88%,-17.82%
881,PoSToken,POS,"$57,320",$0.058172,"985,350",$601,-0.33%,-50.24%,9.89%
882,Master Swiscoin,MSCN,"$51,690",$0.001145,"45,143,320",$843,-0.41%,2.30%,-16.25%
883,StarCash Network,STARS,"$46,626",$0.048573,"959,914",$746,-0.28%,-26.50%,-23.34%
884,Litecred,LTCR,"$46,477",$0.001538,"30,227,750",$693,-21.65%,-6.94%,-18.84%
885,Royal Kingdom...,RKC,"$34,036",$0.012606,"2,700,000","$3,451",0.97%,5.56%,-21.67%
886,KingN Coin,KNC,"$32,014",$15.93,"2,009",$673,-0.29%,?,-5.37%
887,LiteCoin Ultra,LTCU,"$30,342",$0.029689,"1,022,000",$904,-0.28%,-2.52%,-17.66%
888,GBCGoldCoin,GBC,"$29,654",$0.002610,"11,361,817","$1,127",0.00%,-6.51%,0.17%
889,AnarchistsPrime,ACP,"$21,177",$0.004819,"4,394,874","$1,698",4.16%,2.72%,-12.36%
890,WomenCoin,WOMEN,"$18,543",$0.000419,"44,220,400","$10,742",-0.29%,8.73%,-27.96%
891,Madcoin,MDC,"$14,063",$0.007729,"1,819,612",$854,-8.65%,-38.00%,-47.55%
892,Coupecoin,COUPE,"$13,240",$0.000061,"218,281,462","$6,071",-0.32%,5.07%,86.55%
893,Project-X,NANOX,"$8,205","$104,834",0.078264,"$4,498",5.13%,2.09%,-8.92%
894,Ulatech,ULA,"$4,649",$0.021805,"213,187","$2,449",-8.50%,-16.26%,-29.37%
895,HarmonyCoin,HMC,"$3,094",$0.005512,"561,235","$11,916",-0.29%,-0.87%,16.22%
896,Tristar Coin,TSTR,"$2,460",$0.000489,"5,027,857","$14,725",1.80%,85.06%,122.26%
897,CaliphCoin,CALC,"$2,319",$0.000349,"6,651,808",$636,-0.30%,-10.34%,2.29%
898,POLY AI,AI,"$1,132",$0.000496,"2,281,981","$1,389",-0.40%,9.25%,-14.35%
899,Rise,RISE,"$11,860,125",$0.096525,"122,871,020",Low Vol,0.65%,46.23%,-11.02%
900,Maecenas,ART,"$11,800,136",$0.391379,"30,150,150",Low Vol,-0.27%,2.10%,-18.82%
901,MUSE,MUSE,"$11,567,120",$0.793257,"14,581,806",Low Vol,-0.25%,10.53%,-7.71%
902,Rialto,XRL,"$9,848,837",$0.132722,"74,206,516",Low Vol,-0.72%,4.60%,-4.93%
903,Swarm,SWM,"$8,924,903",$0.174610,"51,113,355",Low Vol,-0.82%,-1.68%,-26.31%
904,bitqy,BQ,"$7,832,292",$0.002516,"3,112,981,275",Low Vol,-0.29%,2.42%,-13.27%
905,Hedge,HDG,"$7,194,357",$1.94,"3,709,674",Low Vol,-3.11%,-15.01%,-63.90%
906,Ecobit,ECOB,"$7,058,978",$0.015883,"444,444,444",Low Vol,-0.28%,4.40%,-0.84%
907,E-coin,ECN,"$6,383,934",$18.22,"350,363",Low Vol,-0.29%,5.76%,-10.56%
908,KiloCoin,KLC,"$6,201,033",$0.031590,"196,297,971",Low Vol,-0.28%,16.02%,-32.38%
909,Ties.DB,TIE,"$5,645,766",$0.138158,"40,864,563",Low Vol,?,3.95%,-17.44%
910,AsiaCoin,AC,"$5,622,610",$0.003984,"1,411,411,111",Low Vol,-0.29%,5.75%,-13.28%
911,DCORP,DRP,"$5,344,575",$0.660313,"8,094,002",Low Vol,-0.28%,6.84%,-7.48%
912,Vcash,XVC,"$5,178,640",$0.336033,"15,411,106",?,?,?,?
913,Astro,ASTRO,"$4,444,149",$1.34,"3,313,833",Low Vol,-0.82%,26.24%,0.75%
914,Neutron,NTRN,"$4,222,250",$0.120741,"34,969,476",Low Vol,-0.43%,2.79%,5.68%
915,DAO.Casino,BET,"$3,958,313",$0.023664,"167,270,821",Low Vol,-0.82%,3.11%,-5.07%
916,Starta,STA,"$3,879,764",$0.746106,"5,200,017",Low Vol,-0.40%,?,27.92%
917,Xenon,XNN,"$3,788,190",$0.012627,"300,000,000",Low Vol,-0.82%,17.39%,31.09%
918,Blockpool,BPL,"$3,280,100",$0.147130,"22,293,890",Low Vol,-0.31%,3.40%,-8.66%
919,Dovu,DOVU,"$3,256,869",$0.051054,"63,793,250",Low Vol,-0.29%,-11.89%,-16.55%
920,Mercury Protocol,GMT,"$3,199,250",$0.018621,"171,809,625",Low Vol,-0.82%,17.04%,14.06%
921,RussiaCoin,RC,"$3,122,006",$0.372649,"8,377,873",Low Vol,-0.28%,?,-19.69%
922,Starbase,STAR,"$2,982,469",$0.015907,"187,500,000",Low Vol,-0.84%,4.80%,-78.70%
923,Ixcoin,IXC,"$2,845,691",$0.135515,"20,999,088",Low Vol,-0.30%,30.44%,8.61%
924,Zephyr,ZEPH,"$2,684,745",$0.021309,"125,990,535",Low Vol,-0.94%,-5.68%,7.74%
925,Vsync,VSX,"$2,513,588",$0.015655,"160,559,294",Low Vol,-0.28%,11.82%,24.80%
926,YashCoin,YASH,"$2,508,397",$0.250832,"10,000,305",Low Vol,-0.28%,5.75%,?
927,EncryptoTel [...,ETT,"$2,386,832",$0.038416,"62,131,190",Low Vol,13.07%,-71.88%,-8.80%
928,Quark,QRK,"$2,378,575",$0.009326,"255,060,001",Low Vol,0.15%,1.79%,-3.47%
929,Bowhead,AHT,"$2,351,072",$0.293884,"8,000,000",Low Vol,-0.29%,-3.79%,78.06%
930,Giga Watt Token,WTT,"$2,251,891",$0.776514,"2,900,000",?,?,?,?
931,AudioCoin,ADC,"$2,233,414",$0.002583,"864,722,392",Low Vol,-0.22%,8.94%,-1.75%
932,Ergo,EFYT,"$2,219,632",$5.59,"397,300",Low Vol,-0.40%,13.28%,-10.68%
933,Sharechain,SSS,"$2,195,660",$0.000978,"2,244,023,561",Low Vol,7.36%,5.75%,-0.43%
934,Carboncoin,CARBON,"$2,171,244",$0.000141,"15,392,019,131",Low Vol,-0.12%,9.88%,9.56%
935,LiteDoge,LDOGE,"$2,039,517",$0.000136,"14,978,055,044",Low Vol,-0.24%,6.69%,28.41%
936,FLiK,FLIK,"$2,012,754",$0.033477,"60,123,682",Low Vol,3.15%,7.77%,-37.27%
937,InflationCoin,IFLT,"$1,867,052",$0.000044,"42,465,031,458",Low Vol,-0.85%,-14.96%,-20.90%
938,MarteXcoin,MXT,"$1,809,460",$0.616297,"2,936,020",Low Vol,-0.26%,7.06%,5.21%
939,Anoncoin,ANC,"$1,769,859",$0.838670,"2,110,317",Low Vol,-0.29%,28.32%,99.21%
940,REX,REX,"$1,634,085",$0.188677,"8,660,756",Low Vol,-0.84%,5.66%,-47.72%
941,Triaconta,TRIA,"$1,531,112",$5.55,"276,001",Low Vol,-0.82%,49.86%,6.20%
942,LeafCoin,LEAF,"$1,473,283",$0.000070,"21,080,296,750",Low Vol,-0.29%,5.75%,-0.39%
943,SmileyCoin,SMLY,"$1,305,276",$0.000050,"25,960,250,000",Low Vol,-0.42%,6.99%,0.78%
944,BiblePay,BBP,"$1,293,102",$0.002399,"538,972,077",Low Vol,-1.29%,-0.42%,4.46%
945,onG.social,ONG,"$1,253,134",$0.091726,"13,661,735",Low Vol,-0.56%,6.72%,-19.16%
946,Global Jobcoin,GJC,"$1,252,984",$0.093159,"13,449,995",Low Vol,?,3.13%,-14.98%
947,InPay,INPAY,"$1,241,930",$0.124193,"10,000,000",Low Vol,-14.82%,-15.53%,27.25%
948,Bit20,BTWTY,"$1,240,820","$1,221,280",1.016,Low Vol,65.14%,159.49%,32.31%
949,NEVERDIE,NDC,"$1,240,746",$0.030259,"41,004,200",Low Vol,-0.82%,9.00%,34.47%
950,Orbitcoin,ORB,"$1,230,578",$0.386836,"3,181,137",Low Vol,-0.28%,5.77%,2.68%
951,Oceanlab,OCL,"$1,202,904",$0.025869,"46,500,000",Low Vol,-0.34%,10.49%,-4.76%
952,Shorty,SHORTY,"$1,195,100",$0.011951,"100,000,000",Low Vol,-4.13%,-4.27%,35.24%
953,BitBoost,BBT,"$1,186,849",$0.091625,"12,953,369",Low Vol,-0.28%,5.83%,-11.62%
954,AurumCoin,AU,"$1,145,162",$3.84,"297,857",Low Vol,-0.28%,9.24%,-5.68%
955,FundYourselfNow,FYN,"$1,123,036",$1.24,"904,376",Low Vol,-0.82%,-15.69%,-8.39%
956,The Cypherfunks,FUNK,"$1,079,483",$0.000023,"47,340,569,999",Low Vol,1.82%,43.92%,-18.80%
957,StarCredits,STRC,"$1,029,596",$0.228799,"4,500,000",Low Vol,?,?,2.93%
958,Version,V,"$1,028,707",$0.002098,"490,399,710",Low Vol,-0.28%,5.35%,-6.09%
959,PetroDollar,XPD,"$1,014,940",$0.015860,"63,993,275",Low Vol,1.81%,28.95%,17.02%
960,42-coin,42,"$1,002,237",$23862.80,41.999971,Low Vol,-1.02%,13.06%,1.00%
961,MagicCoin,MAGE,"$975,928",$0.132719,"7,353,339",Low Vol,5.98%,24.89%,9.91%
962,Ethbits,ETBS,"$965,463",$0.693777,"1,391,604",Low Vol,-12.75%,-36.21%,-22.77%
963,Universe,UNI,"$963,185",$0.050739,"18,982,951",Low Vol,-0.28%,4.05%,-9.25%
964,Canada eCoin,CDN,"$957,901",$0.009833,"97,415,544",Low Vol,-10.61%,-2.89%,20.46%
965,FlutterCoin,FLT,"$915,093",$0.002097,"436,450,711",Low Vol,-0.29%,5.75%,?
966,Sovereign Hero,HERO,"$911,571",$190.99,"4,773",Low Vol,-0.37%,1.30%,5.48%
967,Embers,MBRS,"$887,564",$0.017752,"49,998,555",Low Vol,-0.27%,1.39%,-16.82%
968,MetalCoin,METAL,"$827,942",$0.010763,"76,925,527",Low Vol,-0.29%,12.10%,21.43%
969,Tattoocoin (S...,TSE,"$815,216",$0.009016,"90,421,856",Low Vol,-0.29%,9.13%,-24.01%
970,Etheriya,RIYA,"$808,273",$0.511070,"1,581,531",Low Vol,-0.29%,6.85%,4.21%
971,Fastcoin,FST,"$800,558",$0.005102,"156,913,424",Low Vol,-0.29%,5.75%,-4.17%
972,Fantomcoin,FCN,"$797,066",$0.111823,"7,127,926",Low Vol,-4.54%,5.75%,5.47%
973,Photon,PHO,"$782,097",$0.000035,"22,273,710,933",Low Vol,-1.55%,4.49%,-3.99%
974,NuShares,NSR,"$776,106",$0.000279,"2,777,600,756",Low Vol,-0.28%,-12.33%,14.88%
975,ShadowCash,SDC,"$770,657",$0.115107,"6,695,133",Low Vol,-0.29%,21.05%,-3.78%
976,HitCoin,HTC,"$768,523",$0.000070,"10,996,318,099",Low Vol,-0.28%,5.75%,-0.39%
977,InsaneCoin,INSN,"$756,226",$0.040660,"18,598,735",Low Vol,-0.29%,-7.63%,-2.98%
978,FuckToken,FUCK,"$753,015",$0.012951,"58,144,264",Low Vol,?,?,?
979,Digitalcoin,DGC,"$752,113",$0.026253,"28,648,448",Low Vol,-5.12%,-0.98%,30.83%
980,Tigereum,TIG,"$730,568",$0.124124,"5,885,790",Low Vol,-0.82%,6.25%,-15.75%
981,Renos,RNS,"$727,343",$0.021805,"33,356,077",Low Vol,-0.28%,5.95%,-10.84%
982,UniCoin,UNIC,"$721,662",$0.241048,"2,993,853",Low Vol,-0.25%,6.38%,8.89%
983,BritCoin,BRIT,"$713,011",$0.033525,"21,268,092",Low Vol,-0.29%,11.80%,-13.54%
984,ICO OpenLedger,ICOO,"$705,278",$1.51,"465,952",Low Vol,-0.23%,-4.52%,-34.77%
985,EtherSportz,ESZ,"$694,633",$0.139643,"4,974,347",Low Vol,-0.82%,7.74%,9.11%
986,Bitpark Coin,BPC,"$660,452",$0.008806,"75,000,000",Low Vol,-0.28%,2.50%,-16.63%
987,HoboNickels,HBN,"$659,072",$0.010274,"64,151,405",Low Vol,-0.86%,4.33%,4.92%
988,Monster Byte,MBI,"$655,135",$0.038943,"16,822,736",Low Vol,?,2.71%,?
989,Skeincoin,SKC,"$618,420",$0.046686,"13,246,400",Low Vol,-0.28%,8.20%,-23.83%
990,Piggycoin,PIGGY,"$616,053",$0.001258,"489,580,151",Low Vol,4.76%,16.22%,-2.14%
991,SuperCoin,SUPER,"$579,482",$0.011945,"48,512,946",Low Vol,3.03%,24.74%,-12.03%
992,Deutsche eMark,DEM,"$574,534",$0.015704,"36,585,689",Low Vol,-0.28%,3.94%,-3.54%
993,Trollcoin,TROLL,"$561,153",$0.000981,"571,889,496",Low Vol,-0.39%,6.00%,-12.70%
994,EthBet,EBET,"$560,805",$0.065949,"8,503,600",Low Vol,-0.84%,4.80%,-10.94%
995,I0Coin,I0C,"$518,069",$0.024682,"20,990,074",Low Vol,?,3.74%,-18.51%
996,Bitstar,BITS,"$517,780",$0.022434,"23,079,737",Low Vol,-0.28%,14.38%,-17.40%
997,Kobocoin,KOBO,"$516,159",$0.020897,"24,700,248",Low Vol,-0.29%,-1.04%,-17.02%
998,Machinecoin,MAC,"$513,694",$0.024391,"21,060,525",Low Vol,-0.58%,5.15%,-5.18%
999,BTCtalkcoin,TALK,"$506,505",$0.007758,"65,290,635",Low Vol,-0.29%,5.01%,0.65%
1000,BitBar,BTB,"$489,731",$13.28,"36,883",Low Vol,-0.28%,3.22%,27.17%
1001,Ultimate Secu...,USC,"$462,941",$0.044758,"10,343,113",Low Vol,-0.30%,-13.18%,-37.04%
1002,Intelligent T...,ITT,"$456,171",$0.046548,"9,799,899",Low Vol,-0.82%,57.93%,-40.25%
1003,QubitCoin,Q2C,"$451,735",$0.001817,"248,599,518",Low Vol,-9.57%,5.75%,-4.08%
1004,Jetcoin,JET,"$450,276",$0.065987,"6,823,701",Low Vol,-2.19%,-1.43%,8.73%
1005,GoldBlocks,GB,"$449,564",$0.029009,"15,497,450",Low Vol,0.29%,-0.72%,11.66%
1006,bitSilver,BITSILVER,"$443,660",$20.37,"21,782",Low Vol,-0.34%,?,1.48%
1007,BigUp,BIGUP,"$442,014",$0.000207,"2,137,572,489",Low Vol,-0.33%,4.14%,8.44%
1008,Triangles,TRI,"$425,640",$3.92,"108,537",Low Vol,-0.28%,-1.35%,-5.84%
1009,BlazeCoin,BLZ,"$422,868",$0.000695,"608,557,394",Low Vol,-0.28%,15.78%,5.51%
1010,Valorbit,VAL,"$412,997",$0.000068,"6,114,978,764",?,?,?,-3.74%
1011,Dashcoin,DSH,"$404,110",$0.022994,"17,574,970",Low Vol,-0.57%,8.36%,43.94%
1012,SwagBucks,BUCKS,"$403,443",$1.05,"383,403",Low Vol,-1.73%,-9.07%,5.26%
1013,Manna,MANNA,"$403,252",$0.009233,"43,673,073",Low Vol,-0.25%,22.13%,-26.74%
1014,Cashcoin,CASH,"$399,844",$0.008387,"47,675,905",Low Vol,-0.29%,-34.25%,-51.21%
1015,Opal,OPAL,"$394,714",$0.026059,"15,146,770",Low Vol,-0.28%,-0.18%,5.83%
