coin,start,end,duration,age,region,industry,team,raised,hardcap,success,price,telegram,N_google_news,N_twitter,N_daily_views,N_daily_time,hype,risk,bazaar-rate,ret_ico_to_day_one,vol_day1,sharpe_1,sharpe_3,sharpe_yr,sharpe_yr2,beta_btc,beta_top10,alpha_btc,alpha_top10
moover,1 Dec 2017,20 Apr 2018,140.0,357.0,12,blockchain,6,50918694.0,50918694.0,1.0,0.01,1188,0,N/A,3.5,304.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
vionex,1 Dec 2017,1 Mar 2018,90.0,407.0,12,blockchain,10,N/A,10000000.0,N/A,0.5,1188,0,N/A,3.5,304.0,Medium,N/A,0.48,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
siegneuercoin,01 Dec 2017,30 Dec 2017,29.0,468.0,12,blockchain,N/A,N/A,N/A,N/A,N/A,1188,0,N/A,N/A,N/A,VeryLow,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
amor,2 Dec 2017,2 Jan 2018,31.0,465.0,12,blockchain,N/A,N/A,N/A,N/A,0.875,1188,0,1149,3.5,304.0,Medium,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
kala,01 Dec 2017,15 Mar 2018,104.0,393.0,12,fintech,N/A,N/A,375000000.0,N/A,0.05,1188,0,N/A,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
stampify,1 Dec 2017,30 Jan 2018,60.0,437.0,12,blockchain,7,N/A,N/A,N/A,2.32,1188,0,147,3.5,304.0,Low,Medium,0.72,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
healthheart,1 Dec 2017,31 Dec 2017,30.0,467.0,12,blockchain,2,12673.0,N/A,0.0,N/A,1188,0,N/A,3.5,304.0,Low,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bitdegree,1 Dec 2017,29 Dec 2017,28.0,469.0,12,other,22,22500000.0,22500000.0,1.0,0.075,1188,1,19050,3.5,304.0,VeryHigh,Low,N/A,6.158,693702,-0.199,0.049,0.786,0.78,-0.652,-5.742,0.002,0.002
parkapp,30 Nov 2017,09 Jan 2018,40.0,458.0,12,blockchain,6,22000.0,N/A,0.0,0.065,1188,0,1,3.5,304.0,Low,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
nitro,30 Nov 2017,26 Dec 2017,26.0,472.0,12,gaming,11,2702293.0,54045860.0,0.05,0.967,1188,1,2710,3.5,304.0,High,High,N/A,0.58221,131540,0.072,0.073,1.166,1.158,-0.07,0.175,0.027,0.027
wcx,30 Nov 2017,31 Dec 2017,31.0,467.0,12,fintech,N/A,N/A,N/A,N/A,0.1,1188,0,58575,3.5,304.0,Medium,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
truedonate,1 Dec 2017,15 Jan 2018,45.0,452.0,12,blockchain,11,N/A,63640500.0,N/A,1.33,1188,0,55,3.5,304.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
oracles,30 Nov 2017,31 Dec 2017,31.0,467.0,12,other,N/A,12600000.0,12600000.0,1.0,0.07238,1188,0,303,3.0,197.0,Low,Low,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
biafracoin,30 Nov 2017,30 Dec 2017,30.0,468.0,12,blockchain,N/A,N/A,N/A,N/A,0.9,1188,0,33,N/A,N/A,VeryLow,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
hade,01 Dec 2017,31 Dec 2017,30.0,467.0,12,blockchain,6,4100000.0,29285714.0,0.14,0.19,1188,0,6518,3.5,304.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
crom,30 Nov 2017,14 Dec 2017,14.0,484.0,12,blockchain,N/A,N/A,38840500.0,N/A,4.348,1188,0,2325,N/A,N/A,Low,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
goldea,1 Dec 2017,5 Jun 2018,186.0,311.0,12,blockchain,15,1501239.0,4549209.0,0.33,21.0,1188,0,260,3.5,304.0,Low,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
appay,1 Dec 2017,30 Jan 2018,60.0,437.0,12,blockchain,3,N/A,N/A,N/A,0.19,1188,0,8,3.5,304.0,Low,N/A,0.38,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
zabercoin,1 Dec 2017,16 Jan 2018,46.0,451.0,12,blockchain,10,N/A,50000000.0,N/A,30.53,1188,1,N/A,3.5,304.0,Medium,High,0.72,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
aditus,30 Nov 2017,19 Dec 2017,19.0,479.0,12,other,7,7100000.0,10923077.0,0.65,0.05,1188,0,N/A,1.0,149.0,Medium,Medium,0.52,-0.73458,300285,0.401,0.105,1.674,1.655,-0.019,-0.441,-0.003,-0.003
zipper,30 Nov 2017,4 Jan 2018,35.0,463.0,12,other,10,19200000.0,19200000.0,1.0,0.03,1188,0,25,3.5,304.0,Low,N/A,0.72,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
mysafehouse,30 Nov 2017,14 Dec 2017,14.0,484.0,12,other,N/A,N/A,50000000.0,N/A,1.0,1188,0,8,N/A,N/A,VeryLow,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
africunia,1 Jan 2018,31 May 2018,150.0,316.0,12,fintech,4,2500000.0,50000000.0,0.05,0.1,1188,0,1452,2.0,154.0,Medium,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
eco-nan,1 Dec 2017,24 Jan 2018,54.0,443.0,12,other,7,N/A,1500000.0,N/A,0.03,1188,1,25,3.5,304.0,N/A,N/A,0.4,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bdcc,1 Dec 2017,31 Dec 2017,30.0,467.0,12,blockchain,6,N/A,72400000.0,N/A,0.625,1188,0,19,3.5,304.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
wala,30 Nov 2017,10 Dec 2017,10.0,488.0,12,fintech,2,1200000.0,30000000.0,0.04,0.1,1188,0,N/A,N/A,N/A,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
zangll,29 Nov 2017,28 Dec 2017,29.0,470.0,12,blockchain,13,N/A,54000000.0,N/A,0.27,1188,2,N/A,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
smartmesh,29 Nov 2017,28 Dec 2017,29.0,470.0,12,blockchain,6,15000000.0,16853933.0,0.89,0.017,1188,0,3222,3.5,304.0,Low,N/A,0.5,0.83541,1131310,0.39,0.148,2.343,2.328,0.101,1.242,0.003,0.003
bbncoin,28 Nov 2017,29 Jan 2018,62.0,438.0,12,blockchain,N/A,N/A,270000000.0,N/A,2.7,1188,0,28096,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bananacoin,29 Nov 2017,28 Feb 2018,91.0,408.0,12,blockchain,9,4769155.0,N/A,N/A,0.7,1188,0,1682,3.5,304.0,Medium,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
commerceblock,28 Nov 2017,19 Dec 2017,21.0,479.0,12,other,7,8800000.0,25142857.0,0.35,0.0624,1188,0,1970,3.5,304.0,Medium,N/A,0.78,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
latium,28 Nov 2017,28 Dec 2017,30.0,470.0,12,other,10,51578800.0,51578800.0,1.0,0.368,1188,0,19391,3.5,304.0,VeryHigh,Low,0.64,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
coinloan,26 Nov 2017,14 Feb 2018,80.0,422.0,12,other,9,3200000.0,53333333.0,0.06,2.0,1188,0,7361,3.5,304.0,N/A,N/A,0.74,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
storiqa,28 Nov 2017,29 Jan 2018,62.0,438.0,12,other,11,25000000.0,25000000.0,1.0,0.003,1188,0,14573,3.5,304.0,High,Low,0.64,-0.05967,271889,-0.097,0.108,1.718,1.688,-0.22,-1.702,-0.005,-0.005
salpay,28 Nov 2017,01 Jan 2018,34.0,466.0,7,blockchain,5,N/A,20000000.0,N/A,0.4,1188,10,N/A,N/A,N/A,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
prosume,06 Nov 2017,15 Dec 2017,39.0,483.0,6,blockchain,7,N/A,N/A,N/A,N/A,1188,0,N/A,N/A,N/A,Low,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
hoqu,27 Nov 2017,26 Feb 2018,91.0,410.0,12,saas,5,15000000.0,15000000.0,1.0,0.168,1188,0,5257,3.5,304.0,High,Medium,N/A,-0.55846,29097,-0.146,-0.038,-0.608,-0.636,-0.012,0.161,-0.003,-0.003
beeqb,29 Nov 2017,29 Dec 2017,30.0,469.0,12,blockchain,6,2200000.0,44000000.0,0.05,1.0,1188,0,543,3.5,304.0,Low,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bankex,28 Nov 2017,28 Dec 2017,30.0,470.0,12,fintech,9,70600000.0,103823529.0,0.68,1.47,1188,0,7474,3.5,304.0,High,Low,0.82,0.93197,371912,-0.431,-0.221,-3.507,-3.534,0.085,0.841,-0.007,-0.007
fitvitalik,25 Nov 2017,9 Dec 2017,14.0,489.0,12,blockchain,N/A,16138.0,N/A,N/A,0.4807,1188,0,179,3.5,304.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
hdac,27 Nov 2017,22 Dec 2017,25.0,476.0,12,blockchain,17,20000000.0,86956522.0,0.23,0.341,1188,0,3705,3.5,304.0,Low,Medium,0.82,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
canya,26 Nov 2017,26 Dec 2017,30.0,472.0,12,other,13,8300000.0,23055556.0,0.36,0.77,1188,0,1116,3.5,304.0,Medium,Low,0.84,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
iota,24 Nov 2017,20 Dec 2017,26.0,478.0,12,other,N/A,N/A,N/A,N/A,0.00059,1188,0,117745,2.0,168.0,Medium,N/A,N/A,999.4322,25425600,-0.204,0.116,1.84,1.816,0.106,1.421,0.002,0.002
aion,24 Nov 2017,24 Dec 2017,30.0,474.0,12,blockchain,8,27000000.0,27000000.0,1.0,1.0,1188,2,68475,3.5,304.0,High,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bitrent,1 Dec 2017,31 Mar 2018,120.0,377.0,12,blockchain,19,14627210.0,N/A,N/A,0.06,1188,1,5198,3.5,304.0,High,Medium,N/A,-0.3356,156399,0.27,0.046,0.728,0.695,0.343,3.579,-0.006,-0.006
sportyco,21 Nov 2017,08 Dec 2017,17.0,490.0,12,blockchain,7,5087896.0,N/A,N/A,0.12,1188,0,N/A,N/A,N/A,Medium,N/A,0.76,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
crowdwiz,20 Nov 2017,31 Jan 2018,72.0,436.0,12,fintech,16,7200000.0,20000000.0,0.36,1.0,1188,10,4931,3.5,304.0,Medium,N/A,0.92,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
cointed,20 Nov 2017,28 Feb 2018,100.0,408.0,12,blockchain,11,3559620.0,88990500.0,0.04,0.85,1188,0,N/A,3.5,304.0,Low,N/A,0.78,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
descrow,29 Nov 2017,27 Jan 2018,59.0,440.0,12,blockchain,21,3870086.0,N/A,N/A,1.874,1188,0,1426,3.5,304.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
swissborg,7 Dec 2017,10 Jan 2018,34.0,457.0,12,fintech,13,50000000.0,50000000.0,1.0,0.1,1188,1,10928,3.5,304.0,High,Medium,N/A,0.02762,115322,-0.349,-0.192,-3.043,-3.077,0.057,0.697,-0.002,-0.002
cybermiles,21 Nov 2017,21 Dec 2017,30.0,477.0,12,blockchain,9,30900000.0,30900000.0,1.0,0.103,1188,0,292187,3.5,304.0,VeryHigh,Medium,0.76,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
dropdeck,21 Nov 2017,21 Dec 2017,30.0,477.0,12,fintech,3,4200000.0,N/A,N/A,0.0812,1188,0,2320,3.5,304.0,Low,Low,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
injii,19 Nov 2017,14 Dec 2017,25.0,484.0,12,blockchain,5,N/A,12000000.0,N/A,N/A,1188,0,10400,3.5,304.0,Low,High,0.58,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
viuly,01 Nov 2017,15 Nov 2017,14.0,513.0,5,blockchain,7,N/A,35076219.0,N/A,0.17,1188,0,N/A,N/A,N/A,Medium,Low,0.74,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
clearcoin,16 Nov 2017,31 Mar 2018,135.0,377.0,1,blockchain,17,4350000.0,10116279.0,0.43,0.01,1188,1,6927,1.8,186.0,High,Medium,0.8,0.5515,93524,0.055,-0.045,-0.708,-0.731,0.145,0.965,-0.0,-0.0
ripio,17 Nov 2017,05 Nov 2017,12.0,523.0,10,fintech,12,37900000.0,37900000.0,1.0,0.07425,1188,0,N/A,N/A,N/A,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
mirocana,19 Nov 2017,19 Dec 2017,30.0,479.0,12,other,8,2900000.0,96666667.0,0.03,0.83,1188,1,1371,3.5,304.0,Low,Medium,0.84,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
spectre,17 Nov 2017,10 Dec 2017,23.0,488.0,12,fintech,10,16600000.0,30181818.0,0.55,0.13,1188,0,6143,3.5,304.0,Medium,N/A,0.7,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
reftoken,17 Nov 2017,17 Dec 2017,30.0,481.0,12,blockchain,8,N/A,48000000.0,N/A,14.0,1188,0,3132,3.5,304.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
misscoin,9 Dec 2017,7 May 2018,149.0,340.0,12,blockchain,6,31100.0,N/A,N/A,0.2,1188,1,32,3.5,304.0,Low,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
clout,17 Nov 2017,17 Dec 2017,30.0,481.0,12,blockchain,15,2550450.0,51009000.0,0.05,2.5,1188,0,2747,3.5,304.0,Low,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
charg,15 Nov 2017,31 Dec 2017,46.0,467.0,12,blockchain,N/A,N/A,85140000.0,N/A,0.946,1188,0,2033,N/A,N/A,Low,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
eroscoin,11 Oct 2017,15 Nov 2017,35.0,513.0,12,blockchain,7,N/A,N/A,N/A,0.05,1188,0,N/A,N/A,N/A,Low,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
blockstack,16 Nov 2017,1 Dec 2017,15.0,497.0,12,other,13,52000000.0,52000000.0,1.0,0.25,1188,0,34782,3.5,304.0,Medium,Low,0.5,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
aphelion,15 Nov 2017,7 Dec 2017,22.0,491.0,12,fintech,13,7000000.0,7000000.0,1.0,0.2,1188,0,11914,3.5,304.0,High,VeryHigh,0.48,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
celestial,15 Nov 2017,15 Mar 2018,120.0,393.0,12,fintech,N/A,N/A,6804000.0,N/A,0.2,1188,3,193,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
finom,15 Nov 2017,30 Dec 2017,45.0,468.0,12,fintech,11,41346171.0,100844320.0,0.41,2.0,1188,0,4774,3.5,304.0,Medium,Medium,0.8,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
milkcoin,14 Nov 2017,14 Dec 2017,30.0,484.0,12,blockchain,1,N/A,24000000.0,N/A,0.2,1188,0,455,N/A,N/A,Low,High,0.6,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
guts,13 Nov 2017,12 Dec 2017,29.0,486.0,12,other,8,7500000.0,17441860.0,0.43,0.97,1188,0,N/A,N/A,N/A,Medium,Low,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
pulsar,13 Nov 2017,13 May 2018,181.0,334.0,12,blockchain,9,15628725.0,50415242.0,0.31,1.0,1188,0,1348,3.5,304.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
adpump,13 Nov 2017,25 Dec 2017,42.0,473.0,12,blockchain,7,N/A,12000000.0,N/A,0.375,1188,0,1569,3.5,304.0,Low,Medium,0.78,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
presscoin,12 Nov 2017,24 Dec 2017,42.0,474.0,12,blockchain,8,N/A,100000000.0,N/A,1.0,1188,0,765,3.5,304.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
steepcoin,11 Nov 2017,08 Dec 2017,27.0,490.0,12,blockchain,N/A,N/A,N/A,N/A,N/A,1188,0,N/A,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
cryptocopy,11 Nov 2017,25 Dec 2017,44.0,473.0,12,blockchain,8,N/A,N/A,N/A,N/A,N/A,1,765,3.5,304.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
jbox,08 Nov 2017,08 Dec 2017,30.0,490.0,12,blockchain,6,N/A,39301400.0,N/A,0.2,1188,0,N/A,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
fiinu,10 Nov 2017,9 Dec 2017,29.0,489.0,12,blockchain,13,N/A,N/A,N/A,482.04,1188,0,N/A,3.5,304.0,Low,High,0.82,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
ccore,9 Nov 2017,30 Nov 2017,21.0,498.0,12,blockchain,10,1400000.0,N/A,N/A,0.45,1188,0,2869,3.5,304.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
leverj,7 Nov 2017,7 Dec 2017,30.0,491.0,12,fintech,6,13000000.0,52000000.0,0.25,0.15,1188,0,4453,3.5,304.0,Medium,Medium,0.66,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
sintez,17 Mar 2018,17 Apr 2018,31.0,360.0,12,blockchain,6,N/A,N/A,N/A,N/A,1188,0,N/A,3.5,304.0,Low,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
spinbackup,06 Nov 2017,06 Dec 2017,30.0,492.0,12,saas,8,N/A,N/A,N/A,N/A,1188,0,N/A,N/A,N/A,Low,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
cashaa,6 Nov 2017,6 Dec 2017,30.0,492.0,12,fintech,11,11100000.0,31714286.0,0.35,0.1,1188,1,10022,3.5,304.0,High,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
fidentiax,6 Nov 2017,5 Dec 2017,29.0,493.0,12,insurance services,8,1600000.0,1600000.0,1.0,0.934,1188,0,3231,3.5,304.0,Medium,Medium,0.76,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
liquid,04 Nov 2017,06 Nov 2017,2.0,522.0,7,fintech,60,106400000.0,106400000.0,1.0,0.24,1188,0,N/A,N/A,N/A,High,Low,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
connectius,20 Nov 2017,20 Dec 2017,30.0,478.0,12,blockchain,12,5112201.0,31951256.0,0.16,1.4,1188,0,N/A,1.0,120.0,Low,Medium,0.58,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
vezt,4 Nov 2017,3 Dec 2017,29.0,495.0,12,other,12,1400000.0,15555556.0,0.09,0.5,1188,0,4834,3.5,304.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
kubera,31 Oct 2017,12 Nov 2017,12.0,516.0,12,blockchain,3,5000000.0,N/A,N/A,0.0161,1188,0,N/A,N/A,N/A,Low,N/A,0.46,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bonpay,31 Oct 2017,28 Nov 2017,28.0,500.0,12,fintech,4,10000000.0,90909091.0,0.11,0.9,1188,0,N/A,3.5,304.0,Low,N/A,0.74,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
smschain,20 Nov 2017,19 Dec 2017,29.0,479.0,12,blockchain,10,N/A,N/A,N/A,2.76,1188,0,378,3.5,304.0,Low,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
darfchain,1 Nov 2017,23 Dec 2017,52.0,475.0,12,blockchain,13,N/A,120960000.0,N/A,1.44,1188,0,294,3.5,304.0,Low,Medium,0.66,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
escroco,31 Oct 2017,29 Nov 2017,29.0,499.0,12,blockchain,N/A,N/A,N/A,N/A,0.1,1188,0,N/A,N/A,N/A,Low,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
truebit,31 Oct 2017,30 Nov 2017,30.0,498.0,12,blockchain,5,N/A,N/A,N/A,N/A,1188,0,N/A,1.0,55.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
power,1 Nov 2017,1 Dec 2017,30.0,497.0,12,blockchain,3,N/A,N/A,N/A,5.43,1188,0,942,3.5,304.0,Low,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
tokenfunder,31 Oct 2017,29 Nov 2017,29.0,499.0,12,blockchain,7,N/A,N/A,N/A,N/A,1188,0,N/A,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
payfair,1 Nov 2017,30 Nov 2017,29.0,498.0,12,blockchain,8,182919.0,N/A,N/A,0.006,2477,0,2126,3.5,304.0,Medium,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
peerity,1 Nov 2017,30 Nov 2017,29.0,498.0,12,blockchain,10,N/A,36000000.0,N/A,0.4,1188,0,883,3.5,304.0,Low,Medium,0.66,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
viso,1 May 2018,1 Jul 2018,61.0,285.0,12,blockchain,7,1000000.0,50000000.0,0.02,0.1,1188,0,3699,3.5,304.0,Medium,Low,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
rockchain,1 Nov 2017,1 Dec 2017,30.0,497.0,12,saas,9,18000.0,N/A,N/A,0.47,1188,1,N/A,3.5,304.0,Low,Low,0.8,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
cryptaur,27 Nov 2017,12 Mar 2018,105.0,396.0,12,blockchain,7,12000000.0,N/A,N/A,0.01,1188,0,1723,3.5,304.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
locktrip,29 Oct 2017,30 Nov 2017,32.0,498.0,5,blockchain,20,4000000.0,9756098.0,0.41,0.55,1188,0,29861,1.9,156.0,High,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
exxor,29 Oct 2017,29 Dec 2017,61.0,469.0,12,blockchain,5,N/A,23900000.0,N/A,N/A,1188,0,N/A,N/A,N/A,Low,High,0.68,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
arbi,29 Oct 2017,14 Nov 2017,16.0,514.0,12,blockchain,3,N/A,10000000.0,N/A,N/A,1188,0,N/A,N/A,N/A,Low,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
smartone,30 Oct 2017,30 Nov 2017,31.0,498.0,12,blockchain,11,N/A,23660000.0,N/A,1.82,1188,1,N/A,3.5,304.0,Low,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
lamden,1 Dec 2017,3 Jan 2018,33.0,464.0,12,other,5,10000000.0,10000000.0,1.0,0.025,1188,0,N/A,3.5,304.0,High,Low,N/A,25.74016,937600,0.022,-0.052,-0.821,-0.839,-0.126,-0.68,-0.001,-0.001
peerguess,28 Oct 2017,09 Dec 2017,42.0,489.0,12,fintech,8,N/A,12000.0,N/A,0.002,1188,0,1387,3.5,304.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
stex,01 May 2018,30 Jun 2018,60.0,286.0,5,blockchain,3,4521900.0,N/A,N/A,N/A,1188,0,N/A,N/A,N/A,Medium,VeryHigh,0.76,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
